,label,comment
8694,0,几次 团购 划算
8695,0,人餐位 诚信 一位 公正
8696,0,味道 相当 不错 建议 尝试 一下
8697,0,几次 好吃 分量足
8698,0,第一回 这家 柴卢 烤鸭 一直 不错 主要 那天 有点 最后 剩下 阿姨 特别 一直 没有 不耐烦 最后 帮忙 打包 前台 服务 特别 周到 点赞
8699,0,不错 常客
8700,0,便宜 味道 不错 喜欢 葡萄 加巴 旦木 一个
8701,0,请问 多加 蛋炒饭 肯定 没给 我加 几个 暗黑 料理 蛋炒饭 出油来 两口 准备 我怕 重庆 难吃 一家 蛋炒饭 谢谢 通电话 小姐姐 老板 没有 这位 小姐姐 估计 你家 店要 拿走 不谢
8702,0,味道 不错 值得
8703,0,老板娘 热情 味道 很好 价格 便宜 下次 披萨 你家
8704,0,好吃 第二次
8705,0,看着 红彤彤 口感 那种 爆辣 他家 特色 牛肉 特别 好吃 清汤 味道 很鲜
8706,0,以前 味道 以前 上班 总是 上班 期待 他家 米线 好吃 得板 哈哈
8707,0,预计 送到 时间 实际 送到 时间
8708,0,开始 龙湖 太多楼 傻傻 分不清楚 找到 之后 柳暗花明 味道 双人 两个 中午 堂食 卖出 单倒 感觉 分量 很慢 很慢 店家 没有 不耐烦 很好 招牌 蟹黄
8709,0,一股 铁锅 气味
8710,0,两份 起来 不到 半只 死贵 死贵 外卖 认识 一个半 小时 差劲
8711,0,不错 几次
8712,0,服务 态度恶劣 真心 不好吃
8713,1,不想 差评 真的 特别 难吃 住在一起 同事 味道 难闻 没有 油水 反胃
8714,0,一家人 奥陶纪 有点 差价 味道 不错 番茄 好喝 鱼头汤 好喝
8715,0,还可以 口味 不错 还会 再点
8716,0,故意 差评 实在 太差 明明 两个 汉堡 两个 一个 打电话 两次 店家 态度 极其 恶劣 退款 恶劣 周六 块钱 优惠 特别 难吃 番茄酱 没有 送来 不要 便宜 真的
8717,0,喜欢 阿利 艾德得 烤肉 特别 好吃 品种 很多 有生 扇贝 蛤蜊 大虾 牛排 脑花 甜点 冰激淋 布丁 布雷 蛋糕 饮料 咖啡 红酒 鸡尾酒 应有尽有 说不完 环境 特别 干净 服务员 态度 特别 不会 团购 区别对待 特别 喜欢 调料 特别 聚餐 好去处
8718,0,牛肉 藤椒 鸡排 套餐 配菜 苏打水 没有 鸡排 没有 苏打水 骗人
8719,0,不错 地方 好找 工作人员 态度 很好 蛋糕 好吃 好看
8720,1,估计 没熟 干净 第二天 拉肚子
8721,0,味道 代表 重庆 特有 味道 具有 重庆 特色 基本 代表 川菜 菜量 适中 配菜 配菜 相当 荤素 搭配 适当 小吃 凉菜 搭配 适度 充分 照顾 各个 年龄 层次 客人 人到 基本 开始 上菜 速度 蛮快 服务 女生 上菜 麻利 和善 信置 城市 相当 方便
8722,0,非常 风格 真的 好吃 不错 情调 适合 聊天 地方
8723,0,多次 火锅 味道 很正 或许 味道 美食 隐藏 卡卡 角角里
8724,0,一如既往 地好 多次 还会
8725,0,不错
8726,0,差评 不想 两个 小时
8727,0,味道 地道 算是 重庆 最好
8728,0,无力 吐槽 慎点
8729,1,腐竹 第一次 绝味 拉肚子 拉水
8730,1,难吃 炒粉 没有 之一 里面 鸡杂 知道 东西 臭 两口 瘦肉粥 稍微 一点 难吃 这种 垃圾 昧着良心 挣钱
8731,0,味道 不错 很正 饱饱 分量足 干净
8732,0,鲜香 培根 披萨 不好吃
8733,0,炭烤 确实 不错 非常适合 聚餐 人多 不会 觉得 烤肉 需要 口感 很好 食材 比较 新鲜 不辣到 超辣 不同 程度 口味 满足 需求 团购 划算 大爱
8734,0,加热 加热 备注 主要 加热 送货员 服务态度 生意 关门 真的 外卖 大清早 开心
8735,0,味道 很好 分量 很足 卖相 相当
8736,0,味道 牛排 好吃 干净 卫生 服务 火焰 牛排 澳式 牛排 小火锅 川味 香辣 牛排
8737,1,发现 无敌 酸菜 米线 里面
8738,0,偷工减料 死难
8739,1,打开 有股 馊味
8740,0,第一次 看到 口味 不错 好吃 吃不完 结果 打包
8741,0,应该 最好 评价 回头 回头 唯一 一点 清汤 别来 味道 红汤 解释
8742,0,好喝 服务态度 环境
8743,0,菜品 服务
8744,0,电影 奶茶 方便 好喝 奶茶
8745,0,时间 没到 半天 没来 一声
8746,0,位置 好找 洪涯 车站 对面 门外 旁贴 九宫格 图案 选择 这家 吃火锅 态度 结果 确实 味道 耐人寻味 屠场 毛肚 大刀 肥牛 眉眼 肉片 好吃 肉质 口感 服务态度 热情 周到 下次
8747,0,不好吃 差评
8748,0,包装 好点 以后 不要 忘记
8749,1,晚上 肚子 难受 不想 光顾 二次 超过 时间 不到
8750,0,好吃 味道 现做 不贵
8751,0,菜品 不错
8752,0,味道 实惠 朋友 一起 去过 多次
8753,0,我点 藕片 没有
8754,0,朋友 味道 下次 唯一 缺陷 厕所 太远
8755,0,喜欢 经常
8756,0,超级 慢到 饿死
8757,0,讲真 第一次 收到 外卖 送来 时候 撒到 袋子 时候 直接
8758,0,好吃 便宜 几次 兑换 生意 太好了
8759,0,晓得 商家 看到 备注 备注 不要 好多 咋个 搞不懂
8760,0,地方 好找 服务员 热情 好吃
8761,0,分量足 两个 根本 吃不完
8762,1,这是 第一次 美团 外卖 遇到 汤圆 剩下 半碗 几口 里面 蚊子 有图 为证 红油 饺子 红油 饺子
8763,1,知道 年前 虫
8764,0,服务 环境 周边 环境 很好 休闲 长长 露台 铁板 鸡蛋 豆腐 有点 特别 椰奶 凉糕 口感 冬阴功 味道 特别 总体 不错
8765,0,划算 饮料 好喝 服务 也好 棒棒
8766,0,环境 非常 停车 方便 份量 吃不完 自助 银耳汤 小吃 水果 服务 太度 很好 划算
8767,0,菜品 没有 以前 丰富
8768,1,蟑螂
8769,1,问题 四人 拉肚子 严重 影响 朋友 健康
8770,0,之前 经常 还好 今天 咸到
8771,0,皮脆 汤鲜 环境 很好 赞赞 赞赞
8772,0,能量 很足 反正 三个 服务 很好
8773,0,一如既往 服务态度 也好 以后 光顾
8774,0,很香 肉多 好吃 肉肉 朋友 一块儿 分享 几下 吃光 真不错
8775,0,肉沫 拌面 不好吃 没有 以前 味道 里脊 量少 太贵
8776,0,超级 难吃 难吃
8777,0,菜品 自助 中午 没有 建议 网上 备注 服务态度 很好
8778,0,不错 美味 经常 下次 还会 光顾
8779,1,发酸 发臭 厉害
8780,0,样式 好看 蛋糕 好吃 下次 还会
8781,0,性价比 服务 环境 高大 分量 还会
8782,0,很好 太好了
8783,0,咖喱鸡 特别 环境 特别 优美 服务 特别 贴心 特别 愉悦 一次 用餐 体验
8784,0,分量 少得 可怜 过分 百合 南瓜 完全 看到 一片 百合 活生生 一小 南瓜 南瓜 一共 家里 米饭 小碗 一碗 价格 想不到 好多钱 真的 失望 几个 一共 左右 开开心心 几个 感觉 应该 很好 结果 实在 不想 这是 第一次 差评 专门 诋毁 人家 实体店 觉得 分量 不会 有下 一次
8785,0,以前 不用 排队 最近 几次 排队
8786,0,味道 很好 干净 卫生
8787,0,明明 点半 送到 结果 一个多 小时 之前 显示 商家 最后 很久 叫外卖 哥送 同事 两个 不行 味道 不好 商家 按时 外卖 接单 差评 不好吃 服务态度 不好
8788,0,生日 美好 回忆 谢谢 菜香园 不好意思 有事 耽误 好评
8789,1,家乡 回锅肉 臭了 臭了
8790,0,超级 好喝 酸奶
8791,0,味道 几次 每次 很多
8792,1,虫 蟑螂 恶心
8793,0,环境 味道 不错
8794,1,手枪 上次 店里 一股 臭味 现在 依然 卫生 达标
8795,0,差评 速度 太慢 太慢 时间 蜗牛 赶过来 送过来 饭菜 不好吃 泡椒 根本 没得
8796,0,李家 火锅 好吃 每次 这家 几次
8797,0,喜欢 味道 完全 果汁 非常 团购 比较 划算 正价 有点 小贵
8798,0,餐盒 油漏 想要 差评
8799,0,无糖 一级 酸奶 甜味 已经 亲们 选无糖 不腻 酸奶
8800,0,不错 味道 几次 位置 有点 打挤
8801,0,时候 有点 运气 很好 刚好 一桌 位置 服务员 态度 特别 上菜 速度 多快 喜欢 这家 鸭子 味道 超级 菜品 分量 很足 三个 根本 吃不完 锅底 特别 冬天 热火 来学 超级
8802,0,好吃 物美价廉 环境 服务 已经 多次
8803,0,不想 猪草 一样 真的 一个 盒子 真的 难吃
8804,1,起来
8805,0,每次 服务 很好 味道 好吃 有时候 特别 好喝 赞赞赞
8806,1,真的 多次 这次 钢丝 以后 不会
8807,0,味道 蜡烛 送人 超级 尴尬 郁闷
8808,0,好吃 老板 很好 再次 光临
8809,1,三个 半个 小时 送来 打电话 告诉 送来 立马 一个 拉肚子 两天
8810,0,娃儿 蛋糕 不错 实惠 性价比 味道 顾客 以后 还来
8811,0,味道 不错 经常 过来 今天
8812,1,番茄 汤是 臭的 店家 这种 完全 投诉 举报
8813,1,不好吃 肥肠 一股 腥臭味 回锅肉 点酸
8814,0,这次 没有 上次 味道 不错
8815,0,超棒 试一下
8816,0,味道 不错 下次 哈哈哈
8817,0,一如既往 天天 牛排 不错
8818,0,位置 龙湖 新壹街 馆永辉 超市 斜对面 八方 渔蛋 旁边 老板 服务员 小妹 态度 很好 奶盖 乌龙 七分 奶盖 细腻 清香 非常 完美 融合 口感 美妙 环境 干净 店家 贴心 准备 充电 地方 今天 饮品 半价 非常
8819,0,基本 怎么吃 越来学 不好吃
8820,0,味道 不错 服务 很好 卫生 干净 不错 下次
8821,0,卤蛋 看到 评价 赠饮 没有
8822,0,很好 合川 比较
8823,0,中午 味道 不错 豆芽 特别 好吃 老板 也好
8824,0,味道 不错 工作餐 今天 泡椒 肉丝 味道 真的 不错
8825,0,美的 送给 闺蜜 惊喜 非常 蛋糕 口感 新鲜 奶油 细腻 不桑人 好看 好吃 送货
8826,0,喜欢 服务 谢谢 姐姐 热情 接待
8827,0,蓝莓 酸酸的 加上 坚果 配搭 酸奶 真的 好吃
8828,0,味道 菜品 好多 好吃
8829,0,味道 不错 服务态度 很棒 菜品 新鲜 值得 推荐
8830,0,主要 离家近 这么久 试试 今天 晚上 家人 感觉 棒棒 服务员 热情 菜品 种类 很多 口味 很好 环境 也好 简单 大方 整体 看着 干净 值得 试试 门口 假山 很漂亮 可惜 今天 照相 龙利鱼 烧烤 寿司
8831,0,喜欢 大队长 火锅 经常
8832,0,不错 分量 很足 味道 态度
8833,0,味道 很好 团购 划算 下次 还会 光临
8834,0,抓饭 挺好吃
8835,0,分量足 味道 服务态度 满星 好评
8836,1,今天 猪排 新鲜 有股 味道 里面
8837,0,补给 我破 钱害 我花 不了
8838,0,经常 菜品 丰富 合胃口
8839,0,一份 结果 一个 杯子 一样 一杯
8840,1,米饭 生 我操 味道 一点 不好 包装 不好 菜品 味道 不行 臭的
8841,0,新开 不久 小酒馆 装修 风格 独特 环境 服务 果酒 味纯香 口感 女孩子 喜欢 下酒菜 很好 回到 感觉 超级 好评 五星
8842,0,超级 蛋糕 好看 好吃 强烈推荐
8843,0,不错 服务 分量足 有点咸
8844,0,好吃 分量足 服务 也好 位置 好找
8845,0,不错 选择 老板 热心 烤羊 味道 不错 时候 人不多 大赞
8846,0,蛋糕 好吃 四种 口味 不错 特别 喜欢 榴莲 味儿 包装 很漂亮 配送 刀叉 很足 用心 打火机 性价比 总体 不比 好利来 元祖 快递 小哥 礼貌 送礼 上门 真心 不错 以后 蛋糕
8847,0,我点餐 时候 没有 评价 习惯 堂客 过去 一看 差评 真实 肯定 不好吃 堂客 说准 味道 卖相 不过关 分量 不足 大锅 居然 大锅菜 小锅 份量
8848,0,全聚德 烤鸭 味道 不错 价格 有点 小贵 希望 多点 团购 活动
8849,0,几次 味道 很好 强烈推荐
8850,0,一星 原因 订单 里面 可乐 收货 没有 当时 配送 现在 六个 小时 已经 过去 貌似 已经 这种 服务 只能 一星
8851,0,经常 老板 热情 味道 不错 价格 实惠 千层 豌豆 荤素 香菜 牛肉 黄喉
8852,1,这是 一个 虫子 代替 恶心
8853,1,太辣 第二天 早上 拉肚子 现在 已经 第三次 东西 感觉 不新鲜 不会 再来 失望
8854,0,好久 不怕 饿死 反正 不得
8855,1,卫生 有虫
8856,0,挺好吃 几次
8857,0,真的 太少 餐盒
8858,0,三峡 广场 这点 地铁口 一号 出口 过来 环境 不错 服务态度 喜欢 尝尝
8859,1,三份 一个 拉肚子 现在 东西 不知 是否 一份 肉质 问题 鸡蛋 里脊
8860,0,顾客 昨天 看到 老板 家出 新品 酸奶 好吃 份量 很足 今天 老板 玉米 好吃
8861,1,一直 喜欢 叫外卖 第一次 不得不 差评 很小 几口 炒菜 再次 强调 很小 鱼小得 一条 鲤鱼 块钱
8862,0,环境 干净 整洁 口味 真心 不错
8863,0,楼下 离得 味道 一如既往 喜欢 火锅 之一 强烈推荐 免费 水果 昨晚 西瓜 特别 好吃 店里 服务员 一点 以至于 坐满 时间 要长 一点
8864,0,吃饭 筷子 没有
8865,1,我点 外卖 基本 从来不 评价 这家 必须 好好 评评 上当 番茄 炒蛋 番茄 炒蛋 一个 很重 鸡蛋 腥味 难吃 汤汤 没有 土豆 烧鸡 土豆 烧鸡 一个 臭 抹布 味道 现在 嘴里 味道 超级 恶心 份量 简直 无语 几块 土豆 土豆丝 土豆丝 一股 酸味 明明 青椒 土豆丝 简直 一样 正常 没有 隔夜 东西 美团 美团 没有 真的 恶心 一家 没有 三张 图里 番茄 炒蛋 土豆丝 确实 没吃过
8866,0,服务 很好 火锅 味道 不错 确实 值得 推荐
8867,1,难吃 难吃 难吃 一大 福尔马林 添加剂 味道 汉堡 人肉 那种 几天 感觉 一点 不新鲜
8868,1,藕片 藕片 一片 结果 急性 肠胃炎 发了 新桥 医院 急诊 真的 荣幸 年来 第一次 急诊 耽搁 两天 上班
8869,1,哪里 不满意 臭的 豆花 很少
8870,0,记不清 第几次 面包 金枪鱼 芥末 经典 组合 味道 棒棒
8871,0,服务周到 环境 优雅 还会 继续 光顾
8872,0,送过来 基本上 看不懂
8873,0,不错 精致 水果
8874,0,推荐 极力推荐
8875,0,很好 三个 后面 点菜 说好 感觉 没有 五个
8876,1,果盘 不要 二十多 一个 真的 差劲 到底 能卖 心里 没数
8877,0,菜品 数量 分量足 味道 不错 十个 成年人 过后 很多 服务 很好 电话 预定 服务员 不错 桌子 有点 没有 地方
8878,1,四个 结果 第二天 四个 拉肚子 朋友 没有 清理 干净 造成 还好 严重 扯皮
8879,0,烧白 不好吃 不带 米饭 人家 烧白 人家 光吃肉 搞笑 还好 一份 必须 差评 希望 价格 带饭 记住
8880,0,味道 不错 份量 很足 性价比 还可以
8881,0,味道 很好 服务 很好 几次
8882,0,味道 分量足 上菜 绝对 字数
8883,0,香辣虾 味道 很好
8884,0,经常 菜品 创新
8885,0,不好吃 真心 太少
8886,0,送货 太慢 一个半 小时
8887,0,一如既往 完美
8888,1,不要 老板 加肉 小强 再也 不敢 外卖
8889,1,不想 说话 考虑 投诉 官网 酸辣粉 里面 居然 蜈蚣 瞬间 黑吐 感觉 几天 不想 吃饭 心里 舒服 肚子痛 医院
8890,0,一点 不辣 特别 不好吃 鱿鱼 没有 没有
8891,0,下午 团购 基础 上多收 汤锅 味道 浓厚 味精 服务态度 很好
8892,0,环境 没有 反正 拿走 妹妹 生日蛋糕 很小 价格 合适 妹妹 味道 很棒 一个 差不多 一个
8893,0,莲白 盖饭 一个 知道 东西 炒饭
8894,0,味道 很好 港味 大人 小孩 喜欢 非常 不错 下次
8895,1,里脊 变味儿 变质 专门 留着 外卖
8896,0,一如既往 喜欢 大根大根 薯条 过瘾 环境 不错
8897,0,新鲜 海鲜 味道 很棒 分量 不错 海鲜 椒盐
8898,1,多次 这次 炒米 钢丝 知道
8899,0,猫猫 傲娇 老板 姐姐 亲切
8900,1,分量 价格 皮蛋 瘦肉粥 送到 已经 腥臭 小米 南瓜 多米 骑手 晚到 摩托 我家 根本 需要 骑车 几分钟
8901,0,还行 服务 不错 分量足 有点 唱歌
8902,0,感觉 不怎么 划算
8903,0,一如既往 店员 热情 验券 很快 团购 好多好多 继续 团购
8904,0,味道 价格 优惠 位置 也好 下次 还会
8905,0,这点 必胜客 赶不上
8906,0,经常 一只 酸奶 已经 常客 酸奶 生意 特别 每次 排长队 等到 生意 实在 太好了 不错 比较 商圈 几乎 分店 经常 非常 满足 重庆 喜欢 一家 饮品 没有 之一 希望 越做越
8907,0,很好 已经 几次 菜品 新鲜 态度 热情
8908,0,味道 特别 好吃 一如既往 喜欢 下次
8909,0,几次 味道 挺不错 离家近 方便
8910,0,卫生 划算 性价比
8911,0,小时 分才 送到 饿死 没有 骑手 接单 晓得 打个 电话 非要 退单 打电话 田螺 完全 不能 撬出来 手套 准备
8912,0,不错 朋友 一起 吃不完
8913,0,全是 孜然 没有 味道 吃不下
8914,0,味道 价格 越来越
8915,0,确实 不错 味道 性价比 服务态度
8916,0,很巴适 鸳鸯锅 中间 两边 番茄 喜欢 番茄 酸酸的 感觉 很养颜 哈哈 干净 桌子 酱料 免费 小菜 水果 服务态度 端午节 粽子 满意 还会
8917,0,好吃 不错 量足 味道 下次
8918,0,不错 起来 更是 好吃 以后 经常 关键 装修 风格 喜欢 整体 不错 喜欢
8919,0,很棒 老板 服务 便宜 强烈推荐
8920,1,知道 怎么回事 拉肚子
8921,0,老板 超级 后面 受不了 办法 服务员 态度 超级 耐心 介绍 真心 推荐 推荐 重庆 千万别 点中 绝对 麻到 连连 家嫩 牛肉 非常 好吃 超级 推荐
8922,0,味道 不比 连锁店 差哈 老板 随和 我家 小孩 一起 动手 自由发挥 蛋糕 很漂亮
8923,0,味道 上菜 新鲜 用餐 环境
8924,0,味道 真的 不错 好吃 下次 还会 光顾
8925,0,实在 太差 难吃
8926,0,味道 不错 分量 足够 已来 多次
8927,0,男朋友 一起 过得 情人节 实惠 下次 还来
8928,1,今天 外卖 简直 太差 我点 一个 清蒸 一个 两种 味道 食材 要求 必须 要活 商家 拿来 大多数 虾子 上面 两个 虾子 味道 上周 天天 播报 上周五 一次 第一次 三份 家里人 好吃 今天 点餐 好评 没有 想到 今天 却是 食材 不新鲜 味道 一点 入味 再也不会 失望
8929,0,还可以 分量足 味道 一般
8930,1,不想 一句 蟑螂 再也不会
8931,0,超市 旁边 好找 三种 口味 里面 葡萄干 绿豆 红枣 花生 种类 很多 凉凉的 喜欢
8932,0,第二次
8933,0,牛肉饼 麻蛋 是不是 送错 送餐 一下 送错
8934,1,肚子 害得 拉肚子 晚上 下次 不会
8935,0,菜品 服务 宴请 宾客 地方
8936,0,服务周到 耐心 细致 菜品 不错 老板 厚道
8937,0,老板 完全 没脑子 病人 不能 中午 点个 无辣 打电话 沟通 重点 退钱 快递费 想到 老板 几片 羊肉 生意 容易 晚上 一个 特意 别来 别来 中午 结果 要点 青菜 TM 泡菜 里面 老板 手术 不能 懂吗 医院 点心
8938,0,不错 老板娘 很好 梅子 好喝
8939,0,一直 这家 吃面 不错 速度 每次 朋友 开心
8940,0,老板 很好 环境 很好 菜式 很好
8941,1,鸡肉 竟然 臭的
8942,0,环境 还可以 东西 不怎么 好吃 逛街 坐坐
8943,0,外观 好看 味道 不错 分量 上菜 速度
8944,0,第一次 重庆 吃火锅 味道 感觉 还可以
8945,0,东西 一点 不好 骗人
8946,1,份量 是不是 最后 没多 给钱 买饭 馊的 一口 不想 不好意思 评价 知道 受害
8947,0,很好 经常 过来 团购 划算 不用 排队 等候 朋友 聚餐 好去处 味道 不错 以后 继续 光临 鲜鸭肠
8948,0,味道 不错 有点 够味
8949,0,比较 特色 适合 小型 聚会 古色古香 价格 实惠 环境 优雅
8950,0,分量 还行 味道 不错
8951,0,知道 多次 一家 最好 两个 从来 完过
8952,0,觉得 挺好吃 划算 真心 推荐 糍粑 黄辣丁 好吃 下次
8953,0,筷子 没有 吃个 锤子 稀饭
8954,0,味道 不错 环境 服务 很好
8955,0,想不到 价位 蛋糕 非常 好吃 宝贝 喜欢
8956,0,真的 难吃 明明 快递 很快
8957,0,不错 服务态度 很好 菜品 分量 不错 不错
8958,0,菜品 不错 有点
8959,0,分量 很足 老板 热情 味道 不错 玉米 好吃
8960,0,菜品 新鲜 分量 很足 味道 很巴适
8961,0,服务态度 味道 不错 试一试
8962,0,送货 太慢 食物 分量
8963,0,分量足 好吃 西安 老院 好吃
8964,0,一点 不好吃 感觉 那种 没有 味道
8965,0,味道 不错 两个
8966,0,伤心 凉粉 不放蒜 还放蒜 万州 凉面 估计 昨天 美味 萝卜 完全 图片 不符 商家 点心 二十 几块钱 买碗
8967,0,之前 姐姐 推荐 观音桥 好吃 两路 一家 每天 排队 买鸡排 很多 希望 越来越 ps 喜欢 甘梅味 甜甜的
8968,0,菜品 不错 特别 喜欢 三文鱼 上菜 速度 有点 不错
8969,0,服务态度 很好 周五 很多 需要 早点 蛋炒饭 没有
8970,1,这次 肉末 豇豆 好腥 应该 海鲜 拿来 油太差 以后 不会 反胃
8971,0,难吃 鸡腿 一样 无骨鸡
8972,0,最近 几次 确实
8973,0,味道 不错 环境 一般 下次
8974,0,味道 不错 不能 朋友 应该 驾驭 份量 很足 小锅 三人 足够 第二次 值得 一试
8975,0,味道 还可以 位置 好找 上菜 速度
8976,1,臭的 不好吃
8977,0,味道 非常 服务 非常 ....
8978,0,味道 非常 喜欢 菜品 特别 新鲜 服务态度 很好
8979,1,配菜 土豆丝
8980,0,鸡排 还可以 比较 台湾 差距
8981,0,位置 好找 味道 好吃 性价比 超好
8982,0,多次 口味 一如既往
8983,0,太咸 不好吃
8984,0,味道 不错 还会 分量足 位置 好找
8985,0,味道 喜欢 试一试
8986,0,以前 喜欢 现在 很久 机会 味道 不错 趁热 好吃
8987,0,位置 有点 上菜 速度 味道 不错
8988,0,蛋糕 奶茶 好喝 好喝 好喝 重要 事情 要说
8989,0,冰红茶 没有 电话 没人接
8990,0,态度 值得 购买
8991,0,不错 已经 几次 一个
8992,0,味道 烈士墓 车站 不远
8993,0,不好吃 不好吃 鸡肉 特别
8994,0,榴莲 千层 没有 榴莲 芒果 盒子 不好吃 反正 不好吃 香包 好吃
8995,0,闹中取静 环境 非常 上菜 速度 多带 一个 小朋友 一份 一个 布丁 一个 牛排 好大 一块
8996,0,挺不错 环境 服务 味道 价格 团购 一个 看来 不错
8997,0,味道 超赞 这种 酸奶 冰淇淋 真的 独特 时候 觉得 特别 清淡 不会 长胖 酸奶 顶料
8998,0,环境 味道 服务态度 很好
8999,0,美女 老板娘 身材
9000,0,难吃 第一次 烤糊 差评 差评 差评
9001,0,位置 好找 分量足 非常 好吃 速度
9002,0,不错 体验 越来越 擅长 这种 隐藏 小店
9003,0,顾客 每次 满意 菜品 分量 很足
9004,0,很棒 小店 老板 很好 歌手 唱歌 看到 观音桥 夜景 棒棒 吧台 老板 还会 聊天
9005,0,不错 凉快 分量 点点 味道 比德 香苑 好吃 服务 热情 上菜 有点
9006,0,口味 非常 重庆 地道 火锅 服务 不错 年轻化 团队 下次 重庆 北站 一定 品尝 价格 非常 实惠
9007,0,销量 结果 失望 应该 属于 有点 难吃
9008,0,不满意 慢得 离谱
9009,1,真是 一颗 不想 难吃 开玩笑 煎蛋 特别 混沌 知道 感觉 馊了 反正 难吃
9010,0,网红 爆款 豆乳 盒子 一般 难吃
9011,0,几次 每次 回家
9012,0,咖啡 好喝 服务态度 很好
9013,0,知道 收到 没有
9014,0,好吃 经济 实惠 下次 还会来 会带 朋友 过来 服务态度 超好
9015,0,好找 味道 好吃 分量 足够 免费 汤圆 太爽 服务 很棒
9016,0,好吃 还会 上菜 非常 满意
9017,0,味道 相当 不错 服务 周到 来得 闺蜜 两个 使劲 菜品 种类 丰富 喜欢 特别 喜欢 培根 之后 海椒 味道 相当 甜品 蛋糕 好吃 特别 双皮奶 爱死
9018,0,上菜 速度 口味 不错 停车 方便
9019,0,生意 一如既往 很好 多次 味道 一样 身上 味道 有点 老板 服务态度 很好 机会
9020,0,一如既往 难得
9021,1,注重 辣椒 重点 虫
9022,0,超级 好吃 已经 多次 一如既往
9023,0,蛋糕 好吃 服务员 态度 很好 棒棒
9024,1,一股 臭味 直接
9025,0,排骨 真的 好吃 原味 没加 佐料 时候 简直 不能 再香 不会
9026,0,真的 超级 满意 特别 喜欢 这家 猪蹄 团购 毛钱 实体店 给钱 划算 之前 开业 时候 没有 团购 多次 环境 挺不错 比较 干净 上菜 速度 非常 菜量 比较 合适 希望 商家 一直 团购 活动 推出 菜品
9027,0,明显 没看 备注 认路 人来 好吃 不会 再点
9028,0,团购 划算 环境 舒服 味道 不错 下次
9029,0,味道 还可以 多次 好辣
9030,0,味道 很好 几次 分量
9031,1,迟到 两个 小时 提前 打招呼 朋友 不好吃 两口 还贵 配送费 十元 拿来 迟到 小时 楼下 下次 再也 不买 这家
9032,0,第一次 好太多
9033,0,米线 真的 好吃 味道 香辣 猪蹄 很多 老板娘 热情
9034,0,划算 几个 面包 起来 真的 超级 划算 比沁园 真的 好吃 服务态度 很好 品种 非常 价格 实惠 服务态度 很好 过来 亲自 帮忙 面包 面包 大部分 比较 甜腻 喜欢 比较 合适
9035,0,下班 总会 回家 不用 纠结
9036,0,蛙肉 难吃 丝瓜 难吃
9037,0,新鲜 味道 不错 喜欢 泡椒味 里面 配菜 很好 喜欢 每次 两碗饭 特别 两个 特别 没撑 可惜
9038,0,冰火 菠萝油 没有 黄油 一个 面包 不会 再点 第二次
9039,0,大人 吃不完 份量 很足 鸳鸯锅 红锅 清汤 味道 不错 老板娘 服务员 热情 态度
9040,1,玩意儿 我点 四色 虾饺 孕妇 食用 注意 食品安全 虾饺 里面 肉全 垃圾 开店 迟早 关门 过期 酸臭 食品 送给 顾客 必须 说法
9041,0,菜品 新鲜 种类 齐全 开心
9042,0,炫地 三楼 一半 排骨 一半 里脊肉 味道 不错 黄桃 饮料 黄桃 很多
9043,1,评论 桃子 里面
9044,0,人美 服务 关键 好喝
9045,0,菜品 口味 很好 品种 环境 优雅 服务 很棒 值得 亲朋好友 聚会 地方
9046,1,骑手 预计 时间 晚到 送餐 上门 门口 保安 难吃 黄瓜 黄瓜 鹌鹑蛋 变味 最后 看见 只肉虫 恶心 卖家 联系 不上 再也 不敢
9047,1,味道 一块 石头 怎么回事
9048,0,服务 周到 着重 提出 饮料 小姐姐 小姐姐 很好 热心 烤肉 这次 用餐 愉快
9049,0,不得了
9050,0,很棒 价格 实惠 很足 已经 多次
9051,0,紫米 味道 不错 喝完 肚子
9052,0,环境 不错 菜品 丰富 味道 不错 推荐 三文鱼 鳕鱼 排骨 公的 知道 是不是 拿走 牛排 挺嫩 黑椒 味道 不怎么样 咸味 没哟 香味 糕点 巧克力 慕斯 不错 寿司 还行 水果 品种 比较 哈密瓜 西瓜 不怎么 肚皮 有点 沙拉 吃不下 哈根达斯 无限量 每次 只能 两个 棒棒糖 小朋友 喜欢 朋友 聚餐 很爽
9053,0,口感 不错 下次 还会 继续 喜欢
9054,0,不错 时候 很早 没什么 火锅 一如既往 好吃 服务态度 一如既往
9055,0,菜品 味道 牛排 口感 非常 值得 推荐
9056,0,分量足 羊肉 好多好多 从没 见过 羊肉 米粉
9057,0,一直 喜欢 味道 不用 排队
9058,0,车站 好找 味道 一如既往
9059,0,好喝 速度
9060,0,送货员 服务态度 很好
9061,0,不满意 一次 购物 一个多 小时 不说 送来 全撒 很大 一股 腥味 味道 差劲 真的 舒服
9062,0,连续 两次 一个多 小时 送到 这饭 饿死
9063,0,味道 不错 点个
9064,0,东西 很好 服务 很好 一如既往 支持 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好
9065,0,超级 好喝 顾客 觉得 最近 红枣 味道
9066,0,难吃 重要 巴掌 最多 公分
9067,0,味道 不错 很快 不用 多久 好评
